,FuD-Key,letzte Änderung,Dokumenttyp,URL,Nr.,Verfasser,GND (Verfasser),VIAF (Verfasser),Empfänger,GND (Empfänger),VIAF (Empfänger),Datierung (JJJJ-MM-TT),Alternative Datierung,Ausstellungsort,Geonames (Ausstellungsort),Empfangsort,Geonames (Empfangsort),Vorlage,Vollständigkeit des Archivals,Erläuterung Unvollständigkeit,Umfang in Seiten,Anfang des Briefes,Inhaltliche Stichpunkte,Weitere Personen,GND (Weitere Personen),VIAF (Weitere Personen),Orte,Geonames (Orte),Schlagwörter,Editionen,Vermerk,Bestand,Verweise,Digitalisate: Dateiname (Signatur),Zitierempfehlung,year,decade
9570,CdS-b1-03wv,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/5167,C05/S37/057-058,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Audiffret, Florimond Louis, comte d'",,http://viaf.org/viaf/1787159234462903371746,1830-05-01,,Aachen,https://www.geonames.org/3247449,,,Abschrift,vollständig,,2,"Monsieur Drais m'a écrit, Monsieur, que Monsieur Chazal devait aller chez vous pour vous copier le portrait de Gudin","Kopie eines Porträts des Gudin. Ankunft der CdS und angenehmer Aufenthalt in Aachen. Es fehlt nur der Esprit der Pariser Gesellschaften, aber Freunde der CdS und darunter auch A. werden ihr davon berichten. Grüße an Mme. A., Unmöglichkeit, sie vor ihrer Abreise zu treffen.","Drais, Pierre (Vertrauensmann der CdS); Chazal, Antoine; Gudin, Jean Antoine Théodore",http://d-nb.info/gnd/1188442287; http://d-nb.info/gnd/117655910; http://d-nb.info/gnd/116909072,http://viaf.org/viaf/24156073846353862446; http://viaf.org/viaf/107028335; http://viaf.org/viaf/64277068,Aachen; Paris,https://www.geonames.org/3247449; https://www.geonames.org/2988507,,,,Toulon,0,CdS-b1-03wv-0.jpg (C05/S37/057 ); CdS-b1-03wv-1.jpg (C05/S37/058),"C05/S37/057-058. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/5167.",1830.0,1830
9571,CdS-b1-03x7,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/5179,C05/S37/094-095,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Jullien de Paris, Marc-Antoine",http://d-nb.info/gnd/118558730,http://viaf.org/viaf/76375537,1830-07-30,,"Dyck (Schloss), Gde. Jüchen",https://www.geonames.org/2894637,,,Abschrift,vollständig,,2,"Votre N° 3 que j'ai reçu hier, nous a appris, Monsieur, la fatale nouvelle que vous veniez d'apprendre par le „Moniteur“.",CdS erfährt aus J.s Zeitung von den Ordonanzen Charles X. Ratlosigkeit der CdS. Einzige Hoffnung sind Ordnung und Ruhe. Bitte um Neuigkeiten. J. hat einen Tag mit dem Enkel Alexandre verbracht. Schwierigkeit einer eventuellen Begleitung Alexandres bei einer Reise des J. nach Dyck. Nachfrage der CdS zwecks Ferienplanung des Enkels.,"Francq, Alexandre de; Charles X, König von Frankreich",n/a; http://d-nb.info/gnd/118776770,n/a; http://viaf.org/viaf/96583780,,,Frankreich - Politik,,,Toulon,0,CdS-b1-03x7-0.jpg (C05/S37/094 ); CdS-b1-03x7-1.jpg (C05/S37/095),"C05/S37/094-095. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/5179.",1830.0,1830
9572,CdS-b1-03wq,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/5162,C05/S37/049-050,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Villenave, Théodore",http://d-nb.info/gnd/1157594166,http://viaf.org/viaf/469152636062720050169,1830-04-04,,,,,,Abschrift,,,2,"Je veux, avant de partir, vous remercier, Monsieur, de toutes les peines que vous avez prises","Dank für Bemühungen des V., CdS eine Loge für die Erstaufführung eines Stücks von Dumas zu besorgen. Verzögerung der geplanten Abreise durch Krankheit der CdS. Nachricht für M. Dumas und Einladung nach Aachen oder Dyck. Rat an V., seinen Wallenstein aufführen zu lassen und ein weiteres Werk zu schreiben.","Dumas, Alexandre; Drais, Pierre (Vertrauensmann der CdS)",http://d-nb.info/gnd/118528068; http://d-nb.info/gnd/1188442287,http://viaf.org/viaf/51688902; http://viaf.org/viaf/24156073846353862446,"Aachen; Dyck (Schloss), Gde. Jüchen",https://www.geonames.org/3247449; https://www.geonames.org/2894637,Briefpartner/Werk; Theater,,,Toulon,0,CdS-b1-03wq-0.jpg (C05/S37/049 ); CdS-b1-03wq-1.jpg (C05/S37/050),"C05/S37/049-050. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/5162.",1830.0,1830
9573,CdS-b1-03wj,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/5155,C05/S37/037 ,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Cordellier-Delanoue, Étienne Casimir Hippolyte",,http://viaf.org/viaf/41831324,,jeudi,,,,,Abschrift,vollständig,,1,"On a apporté hier à la Princesse de Salm au moment où elle se mettait à table,","Erläuterungen zu vorangegangenen Korrekturen der „Pensées“, die in der „Psyché“ erscheinen sollen.",,,,,,"CdS: Pensées (1829, 1835, 1846)",,,Toulon,0,CdS-b1-03wj-0.jpg (C05/S37/037 ); CdS-b1-03wj-1.jpg (C05/S37/038),"C05/S37/037 . In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/5155.",,
9574,CdS-b1-03xt,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/5201,C05/S37/156-159,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Naigeon, Jacques-André",http://d-nb.info/gnd/117547123,http://viaf.org/viaf/66507925,1830-12-29,,Aachen,https://www.geonames.org/3247449,,,Abschrift,vollständig,,6,"Il y a bien longtemps, mon cher Naigeon, que vous n'avez entendu parler de moi.","Schlechter Gesundheitszustand der CdS als Grund für verzögerte Antwort. Besserung nach Abreise vom Land nach Aachen. Anteilnahme an der Situation in Frankreich. Mögliches Ende der Krise. Rückkehr nach Paris. Beruhigung der Lage durch die Situation in Polen und Erinnerung an 1814. Unmöglichkeit für SRD, das Land angesichts eines möglichen Krieges zu verlassen. Verbleiben der CdS bei ihrem Mann. Politisch unklare Situation und Möglichkeit der Durchreise durch Belgien. Verpflichtungen des SRD und Rückkehr nach Paris. Zitat aus ihren „Pensées“. Meinungsfreiheit im Pariser Freundeskreis der CdS. Annahme der Überzeugungen der CdS durch die Mehrheit. Verlust von Freunden. Bitte um Neuigkeiten aus der Familie des N. Fertigstellung der Edition ihrer Werke in Paris. Grüße an gemeinsame Bekannte.","Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu (SRD); Naigeon, Céleste; Ramey, Etienne-Jules; Olivier, Monsieur",http://d-nb.info/gnd/1159074453; n/a; http://d-nb.info/gnd/117686441; n/a,http://viaf.org/viaf/1847152636116120051820; n/a; http://viaf.org/viaf/25386238; n/a,Polen; Belgien,https://www.geonames.org/798544; https://www.geonames.org/2802361,"CdS: Œuvres complètes (1842); CdS: Pensées (1829, 1835, 1846); Reise/Mobilität",,,Toulon,0,CdS-b1-03xt-0.jpg (C05/S37/156 ); CdS-b1-03xt-1.jpg (C05/S37/157); CdS-b1-03xt-2.jpg (C05/S37/158); CdS-b1-03xt-3.jpg (C05/S37/159),"C05/S37/156-159. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/5201.",1830.0,1830
9575,CdS-b1-03xq,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/5198,C05/S37/146-149,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Ladoucette, Jean Charles François, baron de",http://d-nb.info/gnd/116643919,http://viaf.org/viaf/89245444,1830-12-06,,Aachen,https://www.geonames.org/3247449,,,Abschrift,vollständig,,6,"Je veux vous écrire un mot, Monsieur le baron, pour vous dire qu'il m'est impossible","Absage einer Einladung. Verzögerte Abreise der CdS. Unsichere Reiseroute und Unmöglichkeit für SRD, momentan sein Land zu verlassen. Mögliche Entwicklung der Lage (Krieg oder Frieden) im nächsten Monat. Aufgrund des Kriegsrisikos will sich CdS nicht von SRD trennen. Betonung, dass CdS keine Angst hat, in Paris zu sein. Ihr Wunsch nach Ruhe gilt nur ihrem Privatleben. Das Rheinland als potentielles Kriegsgebiet. Anwesenheit der CdS als Pflichterfüllung gegenüber ihrem Ehemann. Baldmöglichst Abreise. Großes Truppenaufgebot. Ruhige Lage. Friedenswunsch des preußischen Königs und Kriegslust Frankreichs. Ungeduldiges Warten der CdS und Zufriedenheit mit der Rede des Lafitte trotz Verwendung von Kriegsvokabular. Fehlgeschlagene Vermittlung der CdS bezüglich einer Ernennung des L. Ablehnung einer anderen möglichen Position durch L. Ankündigung ihrer Rückkehr Anfang Januar.","Salm-Reifferscheidt-Dyck, Joseph Fürst und Altgraf zu (SRD); Friedrich Wilhelm III., König von Preußen; Salverte, Eusèbe de; Laffitte, Jacques",http://d-nb.info/gnd/1159074453; http://d-nb.info/gnd/118535986; http://d-nb.info/gnd/117618284; http://d-nb.info/gnd/116645148,http://viaf.org/viaf/1847152636116120051820; http://viaf.org/viaf/774683; http://viaf.org/viaf/14822860; http://viaf.org/viaf/37062422,,,Militär; Karriere/-förderung; Krieg/Konflikt; Deutschland - Politik; Reise/Mobilität,,,Toulon,0,CdS-b1-03xq-0.jpg (C05/S37/146 ); CdS-b1-03xq-1.jpg (C05/S37/147); CdS-b1-03xq-2.jpg (C05/S37/148); CdS-b1-03xq-3.jpg (C05/S37/149),"C05/S37/146-149. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/5198.",1830.0,1830
9577,CdS-b1-03xy,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/5206,C05/S37/168-171,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Sobry, Adrienne",,,1830-10-22,,"Dyck (Schloss), Gde. Jüchen",https://www.geonames.org/2894637,,,Abschrift,vollständig,,7,"J'ai reçu hier votre seconde lettre, Mademoiselle, et écrivant aujoud'hui à Monsieur Drais","Gesundheitszustand der CdS während ihres Aufenthalts in Dyck. Zufriedenheit der CdS über die politische Situation in Frankreich. Rückkehr zur Freiheit des Anfangs des 19. Jahrhunderts. Schwierige Weiterentwicklung der Lage. Ablehnung der Abschaffung der Todesstrafe. Belgien auf dem Weg zur Verwirklichung seiner Ziele. Ruhe und Nichteinmischung in Preußen. Rückkehr nach Paris. Ruhiger und arbeitsreicher Aufenthalt in Dyck. Aufgabe der Anonymität der Schriften der S. auf Anraten von CdS. Erwähnung des Ehepaars Salm in einem Buch der Lady Sydney Morgan. Bitte um Einzelheiten zur französischen Übersetzung der S. Eindruck der CdS von Lady Syndey Morgan. Neuigkeiten von ihren Enkeln. Wunsch der CdS, in Paris nur in kleinem Kreis zu verkehren. Prozess der Minister (von Charles X.). Übermittlung von Dank an M. Viennet bezüglich einer Empfehlung für M. Canot. Positives Urteil über Viennet.","Viennet, Jean-Pons-Guillaume; Drais, Pierre (Vertrauensmann der CdS); Morgan, Lady Sydney, geb. Sydney Owenson; Canot / Canaux, Monsieur (unklar ob Vertrauensmann der Salm-Dyck oder/und Cousin der Francq?)",http://d-nb.info/gnd/11741395X; http://d-nb.info/gnd/1188442287; http://d-nb.info/gnd/118641166; n/a,http://viaf.org/viaf/17320004; http://viaf.org/viaf/24156073846353862446; http://viaf.org/viaf/107533016; n/a,,,Frankreich - Politik; Constance de Salm - Rezeption; Karriere/-förderung; Todesstrafe,,,Toulon,0,CdS-b1-03xy-0.jpg (C05/S37/168 ); CdS-b1-03xy-1.jpg (C05/S37/169); CdS-b1-03xy-2.jpg (C05/S37/170); CdS-b1-03xy-3.jpg (C05/S37/171),"C05/S37/168-171. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/5206.",1830.0,1830
9578,CdS-b1-03ya,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/5218,C05/S37/193-194,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Fée, Cécile",,http://viaf.org/viaf/1148159233907003370040,,,,,,,Abschrift,vollständig,,2,"Il y a bien longtemps, Madame, que j'aurais dû vous remercier du très intéressant ouvrage","Verspätete Antwort der CdS auf Zusendung der „Pensées“ der F. CdS hat es verschiedenen Literaten zu lesen gegeben. Allgemein positive Aufnahme und positive Kritik des Inhalts und des Stils. Verschiedene Kritikpunkte. Bezug auf die „Pensées“ der CdS. Zusendung eines eigenen Werks der CdS. Bitte, F. möge ihr weiterhin ihre Werke zusenden.","Barbier, Louis-Nicolas",http://d-nb.info/gnd/116051930,http://viaf.org/viaf/32738691,,,"CdS: Pensées (1829, 1835, 1846); Briefpartner/Werk; Constance de Salm - Rezeption",,,Toulon,0,CdS-b1-03ya-0.jpg (C05/S37/193 ); CdS-b1-03ya-1.jpg (C05/S37/194),"C05/S37/193-194. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/5218.",,
9580,CdS-b1-03yh,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/5225,C05/S37/207-208,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Théis, Alexandre Étienne Guillaume, baron de (Bruder der CdS)",http://d-nb.info/gnd/120564734,http://viaf.org/viaf/32148970,1833-06-16,,Paris,https://www.geonames.org/2988507,,,Abschrift,vollständig,,2,"J'ai fait mettre aujourd'hui à la poste pour toi, cher frère, un exemplaire d'un nouvel ouvrage","Zusendung der „Souvenirs“. Arbeitsaufwand und Belastung dieses Werks. Rezensionen verschiedener Zeitungen. CdS hat dieses Buch mehr für sich als für ein Publikum geschrieben. Einige dort vertretene Meinungen sind eventuell zu deutlich für ihren Bruder. Unterscheidung zwischen Meinungen und Gefühlen. Unterschiedliche Meinungen gehören zur Meinungsfreiheit dazu. Schweigen des Bruders zu einer Adolphe de Théis betreffenden Angelegenheit. Mögliches Missverständnis. Bitte um Antwort vor Abreise der CdS. Hoffnung, ähnliche Konflikte in Zukunft vermeiden zu können. Gesundheitszustand der CdS. Einfluss des Alters. Die „Souvenirs“ als eine Art öffentliche Beichte. Grüße an die Familie ihres Bruders und Zusendung weiterer Schriften („Pensées“) in Auszügen.","Théis, Adolphe de",,,,,"CdS: Pensées (1829, 1835, 1846); Constance de Salm - Rezeption; CdS: Mes soixante ans, ou Mes souvenirs politiques et littéraires (1833)",,,Toulon,0,CdS-b1-03yh-0.jpg (C05/S37/207); CdS-b1-03yh-1.jpg (C05/S37/208),"C05/S37/207-208. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/5225.",1833.0,1830
9581,CdS-b1-03xl,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/5193,C05/S37/128-129,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Richard, Carl (Major in Aachen)",http://d-nb.info/gnd/133968278,http://viaf.org/viaf/30743308,1830-10-22,,"Dyck (Schloss), Gde. Jüchen",https://www.geonames.org/2894637,,,Abschrift,vollständig,,2,"Je serais à Aix depuis 8 jours, Monsieur, si un gros rhume, qui me fait extrêmement souffrir ","Schlechter Gesundheitszustand der CdS und Verschiebung ihrer Reisepläne. Ankündigung einer Übersetzung eines Buches der Lady Sydney Morgan über Frankreich im Jahre 1829. Ihr Zusammentreffen mit CdS. Erwähnung des Ehepaars Salm in diesem Buch und Bitte um Abschrift der entsprechenden Passagen. Ablehnung der CdS, in diesem Brief politische Themen anzusprechen. Tod der Madame Kettler.","Morgan, Lady Sydney, geb. Sydney Owenson; Kelleter, Frau von",http://d-nb.info/gnd/118641166; n/a,http://viaf.org/viaf/107533016; n/a,Aachen,https://www.geonames.org/3247449,Constance de Salm - Rezeption,,,Toulon,0,CdS-b1-03xl-0.jpg (C05/S37/128 ); CdS-b1-03xl-1.jpg (C05/S37/129),"C05/S37/128-129. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/5193.",1830.0,1830
9582,CdS-b1-03y5,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/5213,C05/S37/186-187,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Villenave, Mathieu-Guillaume-Thérèse",http://d-nb.info/gnd/117702587,http://viaf.org/viaf/2587165,1833-05-22,,Paris,https://www.geonames.org/2988507,,,Abschrift,vollständig,,2,"Monsieur Horner, que j'ai vu ce matin, Monsieur, et qui était aussi venu me voir ces jours-ci",Gesundheitszustand der CdS. Einladung zum Abendessen. Fortsetzung des Briefs nach drei Tagen. Brief Mélanie Waldors. Unterbrechung ihrer Abendgesellschaften aus Krankheitsgründen.,"Waldor, Mélanie, geb. Villenave; Villenave, Théodore; Horner, Herr (Arzt)",http://d-nb.info/gnd/136882862; http://d-nb.info/gnd/1157594166; n/a,http://viaf.org/viaf/79037925; http://viaf.org/viaf/469152636062720050169; n/a,,,,,,Toulon,0,CdS-b1-03y5-0.jpg (C05/S37/186 ); CdS-b1-03y5-1.jpg (C05/S37/187),"C05/S37/186-187. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/5213.",1833.0,1830
9586,CdS-b1-03zv,2022-08-19 10:18:12,Brief,https://constance-de-salm.de/archiv/#/document/5275,C05/S37/313-315,"Salm, Constance de",http://d-nb.info/gnd/116765968,https://viaf.org/viaf/121051,"Vanhove, Charlotte, gen. Caroline, verh. Talma, dann verh. comtesse de Châlot",http://d-nb.info/gnd/1159092141,http://viaf.org/viaf/22133647,1833-10-19,,"Dyck (Schloss), Gde. Jüchen",https://www.geonames.org/2894637,,,Abschrift,vollständig,,4,"Votre lettre m'a attristée, ma chère amie, vous avez craint d'avouer une maladie",Gesundheitszustand der V. Sorge um Krankheiten aufgrund von Alter oder Isolierung. Misstrauen gegen Ärzte und zu viele Medikamente. Unglück in der Familie Chalot. Tod des Adolphe de Théis. Rückzug seines Vaters aufs Land. Gesundheitszustand der CdS. Aufenthalt einer Schwägerin in Dyck. Reisepläne der CdS. Zukünftiges Zusammentreffen mit Taunay. Egoismus junger Leute. Erfolg der „Souvenirs“ in Deutschland. Letzte geplante Épître der CdS.,"Théis, Alexandre Étienne Guillaume, baron de (Bruder der CdS); Théis, Adolphe de; Salm-Reifferscheidt-Dyck, Walburga, geb. Gräfin zu Waldburg-Wolfegg-Waldsee; Taunay, Madame",http://d-nb.info/gnd/120564734; n/a; n/a; n/a,http://viaf.org/viaf/32148970; n/a; n/a; n/a,Aachen,https://www.geonames.org/3247449,"Constance de Salm - Rezeption; CdS: Mes soixante ans, ou Mes souvenirs politiques et littéraires (1833)",,,Toulon,0,CdS-b1-03zv-0.jpg (C05/S37/313 ); CdS-b1-03zv-1.jpg (C05/S37/314); CdS-b1-03zv-2.jpg (C05/S37/315),"C05/S37/313-315. In: Die Korrespondenz der Constance de Salm (1767-1845). Inventar des Fonds Salm der Société des Amis du Vieux Toulon et de sa Région und des Bestands Constance de Salm im Archiv Schloss Dyck (Mitgliedsarchiv der Vereinigten Adelsarchive im Rheinland e.V.). Elektronische Edition, DHI Paris 2021. https://constance-de-salm.de/archiv/#/document/5275.",1833.0,1830
